"","V1","V2"
"558","2.7.3.4","4100.15172425453"
"559","1.8.3.4","9816.41243333589"
"560","2.8.3.4","10098.6093652877"
"561","1.9.3.4","8888.13554548014"
"562","2.9.3.4","9143.64687395575"
"563","1.10.3.4","28572.1679875088"
"564","2.10.3.4","29393.545267655"
"565","1.11.3.4","28998.1001563651"
"566","2.11.3.4","29831.7219048532"
"567","1.12.3.4","9297.1580477077"
"568","2.12.3.4","9564.42773454607"
"569","1.13.3.4","13231.4312766223"
"570","2.13.3.4","13611.8013290167"
"571","1.14.3.4","8185.84199485354"
"572","2.14.3.4","8421.16416698897"
"573","1.15.3.4","2165.13923917056"
"574","2.15.3.4","2227.38149464746"
"575","1.16.3.4","1078.51768060065"
"576","2.16.3.4","1109.52232538185"
"577","1.1.4.4","2393.76170953796"
"578","2.1.4.4","2462.57628052739"
"579","1.2.4.4","1342.60249651382"
"580","2.2.4.4","1381.19890919717"
"581","1.3.4.4","850.832933468543"
"582","2.3.4.4","875.292219899194"
"583","1.4.4.4","2343.82633087474"
"584","2.4.4.4","2411.20538652185"
"585","1.5.4.4","497.750113186809"
"586","2.5.4.4","512.059165070466"
"587","1.6.4.4","1017.26942888879"
"588","2.6.4.4","1046.51334195279"
"589","1.7.4.4","1106.80047952609"
"590","2.7.4.4","1138.61818296165"
"591","1.8.4.4","2726.03221532716"
"592","2.8.4.4","2804.39871966786"
"593","1.9.4.4","2468.24835404145"
"594","2.9.4.4","2539.20422692635"
"595","1.10.4.4","7934.53320392119"
"596","2.10.4.4","8162.6308864322"
"597","1.11.4.4","8052.81519560926"
"598","2.11.4.4","8284.31318504362"
"599","1.12.4.4","2581.83450635913"
"600","2.12.4.4","2656.055692709"
"601","1.13.4.4","3674.38798643695"
"602","2.13.4.4","3780.01731116375"
"603","1.14.4.4","2273.22039890753"
"604","2.14.4.4","2338.56971329081"
"605","1.15.4.4","601.262361043864"
"606","2.15.4.4","618.547127218568"
"607","1.16.4.4","299.505951087896"
"608","2.16.4.4","308.115986686164"
"609","1.1.5.4","756.019066257908"
"610","2.1.5.4","777.752694754458"
"611","1.2.5.4","424.032635214069"
"612","2.2.5.4","436.222496786967"
"613","1.3.5.4","268.717607663013"
"614","2.3.5.4","276.44255656455"
"615","1.4.5.4","740.248031822953"
"616","2.4.5.4","761.528283124782"
"617","1.5.5.4","157.20385797043"
"618","2.5.5.4","161.723069720294"
"619","1.6.5.4","321.283058667383"
"620","2.6.5.4","330.519130812858"
"621","1.7.5.4","349.559549612242"
"622","2.7.5.4","359.60849907366"
"623","1.8.5.4","860.959686091067"
"624","2.8.5.4","885.710090946104"
"625","1.9.5.4","779.544099347806"
"626","2.9.5.4","801.954012811713"
"627","1.10.5.4","2505.95469052712"
"628","2.10.5.4","2577.99452484332"
"629","1.11.5.4","2543.31155882142"
"630","2.11.5.4","2616.42530824576"
"631","1.12.5.4","815.417885979482"
"632","2.12.5.4","838.859079719529"
"633","1.13.5.4","1160.47782179268"
"634","2.13.5.4","1193.83861252269"
"635","1.14.5.4","717.948639805182"
"636","2.14.5.4","738.587840208372"
"637","1.15.5.4","189.896014695693"
"638","2.15.5.4","195.355042940576"
"639","1.16.5.4","94.5926274022753"
"640","2.16.5.4","97.3119252536503"
"641","1.1.1.5","144763.01961518"
"642","2.1.1.5","148717.04059871"
"643","1.2.1.5","81932.0476630142"
"644","2.2.1.5","84169.9191618562"
"645","1.3.1.5","51512.3146565419"
"646","2.3.1.5","52919.3091611025"
"647","1.4.1.5","139033.308919731"
"648","2.4.1.5","142830.830015516"
"649","1.5.1.5","29304.6365647816"
"650","2.5.1.5","30105.0560931935"
"651","1.6.1.5","59578.3013216655"
"652","2.6.1.5","61205.6081726495"
"653","1.7.1.5","61800.74197951"
"654","2.7.1.5","63488.7520198799"
"655","1.8.1.5","155415.393526508"
"656","2.8.1.5","159660.370792117"
"657","1.9.1.5","148225.000335175"
"658","2.9.1.5","152273.580995947"
"659","1.10.1.5","452748.331884314"
"660","2.10.1.5","465114.586811073"
"661","1.11.1.5","438545.846688994"
"662","2.11.1.5","450524.178480204"
"663","1.12.1.5","136792.09971585"
"664","2.12.1.5","140528.404982868"
"665","1.13.1.5","206327.114709882"
"666","2.13.1.5","211962.682019839"
"667","1.14.1.5","129337.314832524"
"668","2.14.1.5","132870.001966024"
"669","1.15.1.5","33463.5015593491"
"670","2.15.1.5","34377.5152881299"
"671","1.16.1.5","16841.0979609307"
"672","2.16.1.5","17301.0915069359"
"673","1.1.2.5","4114.950024612"
"674","2.1.2.5","4227.34474245322"
"675","1.2.2.5","2328.95308790642"
"676","2.2.2.5","2392.56553122045"
"677","1.3.2.5","1464.25931862456"
"678","2.3.2.5","1504.25373216029"
"679","1.4.2.5","3952.08057611657"
"680","2.4.2.5","4060.02671849537"
"681","1.5.2.5","832.996681569972"
"682","2.5.2.5","855.748945006406"
"683","1.6.2.5","1693.5383991135"
"684","2.6.2.5","1739.79528422344"
"685","1.7.2.5","1756.71221424948"
"686","2.7.2.5","1804.69461317726"
"687","1.8.2.5","4417.74825585309"
"688","2.8.2.5","4538.41352900109"
"689","1.9.2.5","4213.35828997436"
"690","2.9.2.5","4328.44090661205"
"691","1.10.2.5","12869.5627127899"
"692","2.10.2.5","13221.0787363607"
"693","1.11.2.5","12465.8510676516"
"694","2.11.2.5","12806.3402121174"
"695","1.12.2.5","3888.37325712594"
"696","2.12.2.5","3994.57931369579"
"697","1.13.2.5","5864.93545112899"
"698","2.13.2.5","6025.12883409694"
"699","1.14.2.5","3676.46784564264"
"700","2.14.2.5","3776.88597069686"
"701","1.15.2.5","951.21417701353"
"702","2.15.2.5","977.195403612288"
"703","1.16.2.5","478.715328355571"
"704","2.16.2.5","491.790839342333"
"705","1.1.3.5","18883.4886050561"
"706","2.1.3.5","19399.2674993145"
"707","1.2.3.5","10687.556066088"
"708","2.2.3.5","10979.4733047606"
"709","1.3.3.5","6719.47994330776"
"710","2.3.3.5","6903.01414123257"
"711","1.4.3.5","18136.0813810606"
